Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
29617614,01/01/2015 05:44:13 AM,01/01/2015 05:51:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11106,13-06 34 AVENUE,34 AVENUE,13 STREET,14 STREET,,,ADDRESS,ASTORIA,,Precinct,Closed,01/01/2015 01:44:13 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 05:51:30 AM,01 QUEENS,QUEENS,"1,001,921","217,579",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76386286540312,-73.9362092736957,"(40.76386286540312, -73.9362092736957)"
29618146,01/01/2015 05:44:25 AM,01/01/2015 07:47:10 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11369,25-79 99 STREET,99 STREET,25 AVENUE,27 AVENUE,,,ADDRESS,EAST ELMHURST,,Precinct,Closed,01/01/2015 01:44:25 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 07:47:10 AM,03 QUEENS,QUEENS,"1,020,123","217,221",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76282512895293,-73.87050366692264,"(40.76282512895293, -73.87050366692264)"
29614594,01/01/2015 05:45:51 AM,01/01/2015 06:54:15 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033,701 WEST 184 STREET,WEST 184 STREET,BROADWAY,BENNETT AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:45:51 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 06:54:15 AM,12 MANHATTAN,MANHATTAN,"1,002,256","249,730",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85210775978898,-73.93491371789864,"(40.85210775978898, -73.93491371789864)"
29617607,01/01/2015 05:46:13 AM,01/01/2015 07:28:09 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,2492 7 AVENUE,7 AVENUE,WEST 144 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:46:13 PM,The Police Department reviewed your complaint and provided additional information below.,01/01/2015 07:28:09 AM,10 MANHATTAN,MANHATTAN,"1,001,061","238,541",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82139955933966,-73.93926132645576,"(40.82139955933966, -73.93926132645576)"
29614055,01/01/2015 05:48:18 AM,01/01/2015 06:37:12 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472,1114 WARD AVENUE,WARD AVENUE,WATSON AVENUE,WESTCHESTER AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 01:48:18 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:37:12 AM,09 BRONX,BRONX,"1,018,352","240,436",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82655096075999,-73.87677882818274,"(40.82655096075999, -73.87677882818274)"
29616383,01/01/2015 05:49:35 AM,01/01/2015 06:57:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:49:35 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:57:50 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29616919,01/01/2015 05:50:17 AM,01/01/2015 07:14:36 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11373,86-22 57 AVENUE,57 AVENUE,VAN HORN STREET,SEABURY STREET,,,ADDRESS,ELMHURST,,Precinct,Closed,01/01/2015 01:50:17 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 07:14:37 AM,04 QUEENS,QUEENS,"1,018,614","206,242",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7326965592087,-73.87600703036999,"(40.7326965592087, -73.87600703036999)"
29618132,01/01/2015 05:50:33 AM,01/01/2015 06:57:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:50:33 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 06:57:51 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29614010,01/01/2015 05:50:58 AM,01/01/2015 06:08:30 AM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10025,290 RIVERSIDE DRIVE,RIVERSIDE DRIVE,WEST END AVENUE,RIVERSIDE DRIVE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:50:58 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:08:30 AM,07 MANHATTAN,MANHATTAN,"991,959","230,408",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79908936602074,-73.97215647638846,"(40.79908936602074, -73.97215647638846)"
29614623,01/01/2015 05:51:14 AM,01/01/2015 06:57:52 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:51:14 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 06:57:52 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29615682,01/01/2015 05:51:51 AM,01/01/2015 06:57:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:51:51 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:57:53 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29614583,01/01/2015 05:54:56 AM,01/01/2015 09:10:11 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10457,2229 BELMONT AVENUE,BELMONT AVENUE,EAST 182 STREET,EAST 183 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 01:54:56 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 09:10:11 AM,06 BRONX,BRONX,"1,015,311","249,538",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85154450169228,-73.8877247441851,"(40.85154450169228, -73.8877247441851)"
29615700,01/01/2015 05:55:46 AM,01/01/2015 11:34:27 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10452,1459 GRAND CONCOURSE,GRAND CONCOURSE,EAST 171 STREET,EAST 172 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 01:55:46 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 11:34:27 PM,04 BRONX,BRONX,"1,008,342","245,437",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.840310233962775,-73.91293009290696,"(40.840310233962775, -73.91293009290696)"
29617553,01/01/2015 05:56:18 AM,01/01/2015 06:57:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:56:18 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:57:53 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29616277,01/01/2015 05:56:26 AM,01/01/2015 07:26:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10030,2492 ADAM CLAYTON POWELL BOULEVARD,ADAM CLAYTON POWELL BOULEVARD,WEST 144 STREET,WEST 145 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:56:26 PM,The Police Department reviewed your complaint and provided additional information below.,01/01/2015 07:26:06 AM,10 MANHATTAN,MANHATTAN,"1,001,061","238,541",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82139955933966,-73.93926132645576,"(40.82139955933966, -73.93926132645576)"
29618147,01/01/2015 05:56:54 AM,01/01/2015 07:14:41 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,1263 PARK PLACE,PARK PLACE,TROY AVENUE,SCHENECTADY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 01:56:54 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 07:14:41 AM,08 BROOKLYN,BROOKLYN,"1,002,173","184,345",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67264304663092,-73.93538806805793,"(40.67264304663092, -73.93538806805793)"
29617461,01/01/2015 05:57:29 AM,01/01/2015 06:26:23 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10028,234 EAST 83 STREET,EAST 83 STREET,3 AVENUE,2 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:57:29 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 06:26:24 AM,08 MANHATTAN,MANHATTAN,"996,843","222,176",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.776489122984685,-73.95453178096928,"(40.776489122984685, -73.95453178096928)"
29614077,01/01/2015 05:59:10 AM,01/01/2015 06:57:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 01:59:10 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:57:54 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29614541,01/01/2015 05:59:18 AM,01/01/2015 07:41:51 AM,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11219,1428 BAY RIDGE AVENUE,BAY RIDGE AVENUE,14 AVENUE,15 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2015 01:59:18 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 07:41:51 AM,11 BROOKLYN,BROOKLYN,"983,992","165,851",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62189915717305,-74.0009293758657,"(40.62189915717305, -74.0009293758657)"
29615180,01/01/2015 06:05:20 AM,01/01/2015 07:26:00 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10039,,,,,WEST  149 STREET,8 AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2015 02:05:20 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 07:26:00 AM,10 MANHATTAN,MANHATTAN,"1,000,841","239,991",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82537981332873,-73.94005260789764,"(40.82537981332873, -73.94005260789764)"
29616415,01/01/2015 06:05:47 AM,01/01/2015 07:10:22 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10455,920 AVENUE SAINT JOHN,AVENUE SAINT JOHN,PROSPECT AVENUE,KELLY STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 02:05:47 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 07:10:22 AM,02 BRONX,BRONX,"1,011,144","236,467",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81568207197952,-73.9028394650315,"(40.81568207197952, -73.9028394650315)"
29614589,01/01/2015 06:07:30 AM,01/01/2015 06:57:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10032,4083 BROADWAY,BROADWAY,WEST 172 STREET,WEST 173 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 02:07:30 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 06:57:55 AM,12 MANHATTAN,MANHATTAN,"1,001,127","246,807",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84408721919194,-73.93900206987507,"(40.84408721919194, -73.93900206987507)"
29616930,01/01/2015 06:08:12 AM,01/01/2015 06:30:01 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11366,160-28 75 ROAD,75 ROAD,160 STREET,162 STREET,,,ADDRESS,FRESH MEADOWS,,Precinct,Closed,01/01/2015 02:08:12 PM,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,01/01/2015 06:30:01 AM,08 QUEENS,QUEENS,"1,037,392","203,858",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72606018867407,-73.80827082776129,"(40.72606018867407, -73.80827082776129)"
29617014,01/01/2015 06:14:00 AM,01/01/2015 11:32:20 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11420,,,,,114 STREET,150 AVENUE,INTERSECTION,SOUTH OZONE PARK,,Precinct,Closed,01/01/2015 02:14:00 PM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2015 11:32:20 AM,10 QUEENS,QUEENS,"1,032,099","182,657",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6678987054754,-73.82751781823791,"(40.6678987054754, -73.82751781823791)"
29615693,01/01/2015 06:14:38 AM,01/01/2015 08:13:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10474,1290 LAFAYETTE AVENUE,LAFAYETTE AVENUE,COSTER STREET,FAILE STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2015 02:14:38 PM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2015 08:13:08 AM,02 BRONX,BRONX,"1,015,389","236,851",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.81672210023301,-73.88750169586734,"(40.81672210023301, -73.88750169586734)"
29614044,01/01/2015 06:14:57 AM,01/01/2015 06:58:58 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10035,107 EAST 126 STREET,EAST 126 STREET,PARK AVENUE,LEXINGTON AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2015 02:14:57 PM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2015 06:58:59 AM,11 MANHATTAN,MANHATTAN,"1,001,415","232,751",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80550694791084,-73.93799712086526,"(40.80550694791084, -73.93799712086526)"
29616895,01/01/2015 06:15:00 AM,01/02/2015 11:15:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10014,71 PERRY STREET,PERRY STREET,W 4 ST,BLEECKER ST,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/02/2015 11:15:00 AM,02 MANHATTAN,MANHATTAN,"983,094","207,212",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73542564991004,-74.00417127504896,"(40.73542564991004, -74.00417127504896)"
29613981,01/01/2015 06:15:00 AM,01/01/2015 10:00:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10065,220 EAST   63 STREET,EAST   63 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",01/01/2015 10:00:00 AM,08 MANHATTAN,MANHATTAN,"994,194","217,542",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76377337790351,-73.9641031015917,"(40.76377337790351, -73.9641031015917)"
29613982,01/01/2015 06:15:00 AM,01/02/2015 01:25:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,11229,1639 EAST   13 STREET,EAST   13 STREET,AVENUE P,KINGS HIGHWAY,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and resolved the issue.,01/02/2015 01:25:00 PM,15 BROOKLYN,BROOKLYN,"995,284","161,259",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60928820130776,-73.9602604786473,"(40.60928820130776, -73.9602604786473)"
29614492,01/01/2015 06:15:00 AM,01/02/2015 09:45:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10016,14 EAST   33 STREET,EAST   33 STREET,5 AVE,MADISON AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/02/2015 09:45:00 AM,05 MANHATTAN,MANHATTAN,"988,614","211,585",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74742744485303,-73.98425023891481,"(40.74742744485303, -73.98425023891481)"
29615086,01/01/2015 06:15:00 AM,01/02/2015 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10016,164 EAST   33 STREET,EAST   33 STREET,LEXINGTON AVE,3 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/02/2015 09:15:00 AM,06 MANHATTAN,MANHATTAN,"989,928","210,857",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.745428521493764,-73.97950860206176,"(40.745428521493764, -73.97950860206176)"
29616235,01/01/2015 06:15:00 AM,01/03/2015 02:15:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,11209,346 94 STREET,94 STREET,HAMILTON WALK,LAFAYETTE WALK,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and resolved the issue with the sewer manhole cover.,01/03/2015 02:15:00 PM,10 BROOKLYN,BROOKLYN,"975,361","164,167",Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.61727247229597,-74.03201802189068,"(40.61727247229597, -74.03201802189068)"
29616317,01/01/2015 06:15:00 AM,01/02/2015 01:02:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10065,220 EAST   63 STREET,EAST   63 STREET,3 AVE,2 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection has determined that this issue was previously reported by another customer The original complaint is being addressed. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",01/02/2015 01:02:00 AM,08 MANHATTAN,MANHATTAN,"994,194","217,542",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76377337790351,-73.9641031015917,"(40.76377337790351, -73.9641031015917)"
29616810,01/01/2015 06:15:00 AM,01/05/2015 09:15:00 AM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10014,,,HUDSON ST,W 10 ST,HUDSON STREET,WEST 10 STREET,INTERSECTION,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/05/2015 09:15:00 AM,02 MANHATTAN,MANHATTAN,"982,506","206,599",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73374301952765,-74.00629283736019,"(40.73374301952765, -74.00629283736019)"
29616896,01/01/2015 06:15:00 AM,01/04/2015 02:05:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,11369,45 ST,45 ST,23 AVE,DITMARS BLVD,23 AVENUE,DITMARS BOULEVARD,INTERSECTION,East Elmhurst,,N/A,Closed,,"The status of this Service Request is currently not available online. Please call 311 for further assistance. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",01/04/2015 02:05:00 PM,03 QUEENS,QUEENS,"1,016,469","218,793",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76715393041223,-73.88368652621214,"(40.76715393041223, -73.88368652621214)"
29617492,01/01/2015 06:15:00 AM,01/01/2015 01:40:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10452,71 EAST MT EDEN AVENUE,EAST MT EDEN AVENUE,TOWNSEND AVE,WALTON AVE,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",01/01/2015 01:40:00 PM,04 BRONX,BRONX,"1,008,191","246,720",Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.843832103123454,-73.91347123516687,"(40.843832103123454, -73.91347123516687)"
29618062,01/01/2015 06:15:00 AM,01/01/2015 12:00:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,11417,,,80 ST,N CONDUIT AVE,80 STREET,NORTH CONDUIT AVENUE,INTERSECTION,Ozone Park,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/01/2015 12:00:00 PM,10 QUEENS,QUEENS,"1,024,059","184,638",Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.67337590209176,-73.85648799981404,"(40.67337590209176, -73.85648799981404)"
29618090,01/01/2015 06:15:00 AM,01/02/2015 12:30:00 PM,DEP,Department of Environmental Protection,Sewer,Manhole Cover Broken/Making Noise (SB),,10011,236 WEST   16 STREET,WEST   16 STREET,7 AVE,8 AVE,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Environmental Protection inspected your complaint and repaired the problem. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",01/02/2015 12:30:00 PM,04 MANHATTAN,MANHATTAN,"984,285","209,010",Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.740360790176,-73.99987369771571,"(40.740360790176, -73.99987369771571)"
